event_id,student_id,course_id,term,outcome,notes
EVT_00733,STU_0134,CS308,Spring 2026,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00734,STU_0240,PROD201,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00735,STU_0272,HCI401,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00736,STU_0161,DES101,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00737,STU_0144,SEC405,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00738,STU_0135,HCI301,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00739,STU_0085,CS420,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00740,STU_0078,FIN401,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00741,STU_0028,AI310,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00742,STU_0134,CS305,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00743,STU_0254,DES101,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00744,STU_0288,SEC500,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00745,STU_0076,STAT201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00746,STU_0146,DATA305,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00747,STU_0140,AI301,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00748,STU_0293,DATA305,Spring 2026,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00749,STU_0127,PROD500,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00750,STU_0014,CS401,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00751,STU_0303,WEB201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00752,STU_0042,CS500,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00753,STU_0138,CS101,Fall 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00754,STU_0319,BIO401,Fall 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00755,STU_0292,PROD201,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00756,STU_0145,CS430,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00757,STU_0281,AI405,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00758,STU_0092,CLOUD301,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00759,STU_0107,CS305,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00760,STU_0146,CS303,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00761,STU_0222,CS415,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00762,STU_0050,AI401,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00763,STU_0199,AI500,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00764,STU_0217,SYS201,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00765,STU_0315,DATA305,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00766,STU_0048,DES101,Fall 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00767,STU_0115,CS303,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00768,STU_0269,MATH205,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00769,STU_0041,SYS500,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00770,STU_0066,CS410,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00771,STU_0152,STAT101,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00772,STU_0263,WEB201,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00773,STU_0238,PROD301,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00774,STU_0042,HCI500,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00775,STU_0237,DATA301,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00776,STU_0024,MATH205,Spring 2026,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00777,STU_0153,CS420,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00778,STU_0231,HCI301,Fall 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00779,STU_0096,AI301,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00780,STU_0310,HCI301,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00781,STU_0010,CS101,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00782,STU_0088,SYS500,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00783,STU_0309,SEC500,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00784,STU_0316,SEC405,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00785,STU_0045,PROD201,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00786,STU_0058,MATH101,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00787,STU_0108,SYS500,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00788,STU_0224,SYS305,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00789,STU_0238,CS301,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00790,STU_0060,CS308,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00791,STU_0228,SEC500,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00792,STU_0231,SE301,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00793,STU_0201,STAT101,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00794,STU_0222,SE405,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00795,STU_0306,CS405,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00796,STU_0249,EDGE101,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00797,STU_0032,EDGE202,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00798,STU_0162,CS205,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00799,STU_0214,AI500,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00800,STU_0178,BIO401,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00801,STU_0148,SYS305,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00802,STU_0119,HCI500,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00803,STU_0174,DATA500,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00804,STU_0200,SE405,Fall 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00805,STU_0083,SEC305,Fall 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00806,STU_0045,SYS500,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00807,STU_0081,SEC500,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00808,STU_0253,CS410,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00809,STU_0025,MATH101,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00810,STU_0183,CS305,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00811,STU_0258,SYS101,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00812,STU_0059,AI310,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00813,STU_0250,HCI301,Fall 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00814,STU_0024,FIN301,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00815,STU_0264,WEB201,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00816,STU_0225,CS500,Fall 2024,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00817,STU_0313,WEB201,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00818,STU_0086,STAT201,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00819,STU_0081,CS405,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00820,STU_0256,DATA201,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00821,STU_0172,HCI201,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00822,STU_0225,SE405,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00823,STU_0243,DATA405,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00824,STU_0044,FIN301,Fall 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00825,STU_0213,SEC405,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00826,STU_0272,SE405,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00827,STU_0220,SE401,Spring 2026,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00828,STU_0265,SEC405,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00829,STU_0006,EDGE201,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00830,STU_0162,SYS405,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00831,STU_0202,SYS101,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00832,STU_0030,EDGE201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00833,STU_0284,CS410,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00834,STU_0005,BIO301,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00835,STU_0229,SEC305,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00836,STU_0208,SEC301,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00837,STU_0276,DATA401,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00838,STU_0065,EDGE201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00839,STU_0262,CS415,Fall 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00840,STU_0082,MATH101,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00841,STU_0277,HCI301,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00842,STU_0156,PROD401,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00843,STU_0191,HCI301,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00844,STU_0064,BIO401,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00845,STU_0003,CS500,Fall 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00846,STU_0298,AI310,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00847,STU_0294,HCI201,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00848,STU_0127,WEB201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00849,STU_0099,SEC405,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00850,STU_0218,SE401,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00851,STU_0218,PROD201,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00852,STU_0040,AI401,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00853,STU_0266,SYS401,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00854,STU_0217,FIN401,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00855,STU_0214,CS305,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00856,STU_0249,CS500,Spring 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00857,STU_0263,EDGE202,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00858,STU_0234,AI500,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00859,STU_0287,AI401,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00860,STU_0210,SEC201,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00861,STU_0149,DES101,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00862,STU_0157,AI401,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00863,STU_0015,CS301,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00864,STU_0216,STAT101,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00865,STU_0111,DATA305,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00866,STU_0281,DATA410,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00867,STU_0214,SYS500,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00868,STU_0173,AI405,Spring 2026,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00869,STU_0311,PROD201,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00870,STU_0236,BIO401,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00871,STU_0167,SYS201,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00872,STU_0203,DATA405,Fall 2024,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00873,STU_0227,BIO301,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00874,STU_0013,CS415,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00875,STU_0044,SYS305,Fall 2024,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00876,STU_0268,SYS305,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00877,STU_0010,STAT201,Spring 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00878,STU_0141,SEC305,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00879,STU_0297,FIN401,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00880,STU_0311,CS430,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00881,STU_0252,MATH101,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00882,STU_0213,DATA101,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00883,STU_0047,SEC201,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00884,STU_0147,CS301,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00885,STU_0046,CS303,Fall 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00886,STU_0087,CS201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00887,STU_0030,CS410,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00888,STU_0073,SE401,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00889,STU_0062,STAT101,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00890,STU_0306,CLOUD301,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00891,STU_0259,AI410,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00892,STU_0163,DATA500,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00893,STU_0015,SE401,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00894,STU_0010,FIN301,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00895,STU_0285,PROD201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00896,STU_0229,MATH205,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00897,STU_0073,AI401,Spring 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00898,STU_0276,PROD401,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00899,STU_0238,CS405,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00900,STU_0247,FIN301,Fall 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00901,STU_0195,DATA410,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00902,STU_0262,CS401,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00903,STU_0274,CS205,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00904,STU_0063,HCI201,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00905,STU_0108,HCI500,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00906,STU_0176,HCI301,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00907,STU_0165,DATA405,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00908,STU_0307,DATA401,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00909,STU_0069,CS101,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00910,STU_0005,DATA301,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00911,STU_0251,SYS401,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00912,STU_0040,DATA101,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00913,STU_0181,AI405,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00914,STU_0005,STAT201,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00915,STU_0099,FIN401,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00916,STU_0011,BIO301,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00917,STU_0315,CS410,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00918,STU_0253,SEC405,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00919,STU_0311,SEC305,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00920,STU_0203,SEC201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00921,STU_0253,CS308,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00922,STU_0290,DATA301,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00923,STU_0034,PROD201,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00924,STU_0117,EDGE201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00925,STU_0012,PROD301,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00926,STU_0219,STAT101,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00927,STU_0209,BIO301,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00928,STU_0239,PROD500,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00929,STU_0023,AI305,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00930,STU_0216,BIO401,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00931,STU_0100,DATA401,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00932,STU_0013,AI305,Spring 2026,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00933,STU_0128,SEC301,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00934,STU_0033,DATA201,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00935,STU_0013,DATA401,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00936,STU_0243,CLOUD301,Fall 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00937,STU_0171,EDGE201,Spring 2025,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00938,STU_0308,FIN401,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00939,STU_0297,STAT201,Fall 2024,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00940,STU_0018,AI405,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00941,STU_0034,PROD201,Fall 2024,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00942,STU_0227,CS201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00943,STU_0222,CS205,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00944,STU_0287,STAT101,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00945,STU_0206,DATA201,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00946,STU_0307,CS102,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00947,STU_0220,DATA201,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00948,STU_0014,CS500,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00949,STU_0056,WEB201,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00950,STU_0035,SYS305,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00951,STU_0132,SEC401,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00952,STU_0318,FIN401,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00953,STU_0023,CS201,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00954,STU_0224,EDGE101,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00955,STU_0278,CS301,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00956,STU_0309,DATA405,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00957,STU_0005,EDGE201,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00958,STU_0260,STAT101,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00959,STU_0103,SEC301,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00960,STU_0244,DATA500,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00961,STU_0290,DATA401,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00962,STU_0084,WEB201,Spring 2026,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00963,STU_0022,PROD500,Spring 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00964,STU_0115,AI310,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00965,STU_0123,SYS500,Fall 2025,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00966,STU_0193,SEC305,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00967,STU_0004,SEC405,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00968,STU_0016,SEC201,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00969,STU_0100,SEC405,Fall 2024,unaligned_pathway_switch,Elective did not advance stated degree pathway; prompted major change.
EVT_00970,STU_0102,SEC301,Fall 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00971,STU_0135,DATA301,Fall 2025,schedule_conflict_dropped,Overlapping timeslot with mandatory core course; dropped before census date.
EVT_00972,STU_0126,DATA301,Spring 2025,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00973,STU_0135,DATA201,Fall 2024,prerequisite_violation_dropped,Student enrolled without foundational course; dropped in Week 2.
EVT_00974,STU_0071,AI405,Fall 2024,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
EVT_00975,STU_0108,CS415,Spring 2026,completed_with_success,Student satisfied all prerequisites and completed curriculum milestone.
